business_id,business_name,product_title,product_id,review_month,review_id,user_id,review_date,review_title,verified_purchase,stars,anomaly_score,fraud_like_score,review_length,word_count,useful,funny,cool,is_extreme_rating,rating_deviation_from_business_average,rating_deviation_from_product_average,reviewer_average_rating,reviewer_review_count,reviewer_extreme_rating_share,reviewer_five_star_share,reviewer_one_star_share,uppercase_share,repeated_character_flag,avg_word_length,no_space_ratio,generic_praise_flag,html_break_count,text_formatting_anomaly_flag,sentence_count,avg_sentence_length,sentence_length_variability,first_person_flag,concrete_detail_flag,balanced_pros_cons_flag,specific_experience_flag,repeated_promotional_language_flag,synthetic_templated_language_score,synthetic_language_signal,low_star_manipulation_signal,near_duplicate_review_count,very_short_five_star_signal,high_rating_short_text_signal,extreme_deviation_signal,duplicate_text_signal,burst_signal,extreme_cluster_signal,density_signal,unverified_high_rating_signal,reviewer_extreme_signal,bot_text_signal,complaint_only_discount,fraud_signal_count,review_text,review_text_preview
B000GHVM6I,212 By Carolina Herrera For Men. Energizing Bath & Shower Gel 8.5 Oz.,212 By Carolina Herrera For Men. Energizing Bath & Shower Gel 8.5 Oz.,B000GHVM6I,2015-05-01,2e369e5897778c7ae0daaa2db083282c57efea8ea4d664b174de3109276ab1e0,AEVZRY7OZWC646ONPW4T26MXCYPA,2015-05-16,Five Stars,True,5.0,0.8698549257105271,0.7936077147932749,12.0,3.0,0.0,0.0,0.0,1.0,0.33333333333333304,0.33333333333333304,3.0,2.0,1.0,0.5,0.5,0.5555555555555556,0.0,4.0,0.16,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.208,0.0,1.0,1,1.0,1.0,0.11111111111111101,0.0,0.0,1.0,1.0,0.0,1.0,0.16,0.0,5.0,I LOVE this!,I LOVE this!
B000I1CFC2,Boot Tray,Boot Tray,B000I1CFC2,2015-09-01,fb6dd38d5956f76536651dcb830c9219295a28ba5ca4a66467ee20f7b07defda,AHG55U26NSU7W3NIROUFO2OOTCUA,2015-09-11,Five Stars,True,5.0,0.22177921268982886,0.779457491161456,40.0,6.0,0.0,0.0,0.0,1.0,0.5741935483870968,0.5741935483870968,5.0,1.0,1.0,1.0,0.0,0.029411764705882353,0.0,6.666666666666667,0.26666666666666666,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133333333333333,0.0,1.0,1,1.0,1.0,0.1913978494623656,0.0,0.3333333333333333,1.0,0.8,0.0,1.0,0.26666666666666666,0.0,5.0,Delivered quickly and just as described.,Delivered quickly and just as described.
B000I1CFC2,Boot Tray,Boot Tray,B000I1CFC2,2015-09-01,8887f0c4099e8a4e8f00945cd7d2b9b9becb5d44903eb07f2b7d635b9bb36375,AHIIGQ45FWNS572GCKXTKG5WSWKQ,2015-09-09,The tray is thin and warps when picked up. ...,True,1.0,0.7487730759012593,0.7722999266377448,145.0,28.0,0.0,0.0,0.0,1.0,3.425806451612903,-3.425806451612903,1.0,2.0,1.0,0.0,1.0,0.02654867256637168,0.0,5.178571428571429,0.20714285714285716,0.0,0.0,0.0,3.0,9.333333333333334,0.3072259023943795,0.0,0.0,0.0,1.0,0.0,0.06035714285714286,0.0,1.0,2,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.8,0.0,1.0,0.20714285714285716,0.0,5.0,The tray is thin and warps when picked up.  It arrived cracked along the rim to the corner and across the bottom.  Not worth the money to return.,The tray is thin and warps when picked up.  It arrived cracked along the rim to the corner and across the bottom.  Not worth the money to return.
B000I1CFC2,Boot Tray,Boot Tray,B000I1CFC2,2015-09-01,8887f0c4099e8a4e8f00945cd7d2b9b9becb5d44903eb07f2b7d635b9bb36375,AHIIGQ45FWNS572GCKXTKG5WSWKQ,2015-09-09,The tray is thin and warps when picked up. ...,True,1.0,0.7487730759012593,0.7722999266377448,145.0,28.0,0.0,0.0,0.0,1.0,3.425806451612903,-3.425806451612903,1.0,2.0,1.0,0.0,1.0,0.02654867256637168,0.0,5.178571428571429,0.20714285714285716,0.0,0.0,0.0,3.0,9.333333333333334,0.3072259023943795,0.0,0.0,0.0,1.0,0.0,0.06035714285714286,0.0,1.0,2,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.8,0.0,1.0,0.20714285714285716,0.0,5.0,The tray is thin and warps when picked up.  It arrived cracked along the rim to the corner and across the bottom.  Not worth the money to return.,The tray is thin and warps when picked up.  It arrived cracked along the rim to the corner and across the bottom.  Not worth the money to return.
B000IINATM,Respironics Hi-Performance CPAP tubing (white),Respironics Hi-Performance CPAP tubing (white),B000IINATM,2010-10-01,359f55201452dc066722220bb721e8a7c68acd1d5724633d5aa596b94f1ea6dd,AGCZW57A6RXN3V4SLKL3LA3MUAKA,2010-10-24,NOT RESPIRONICS and NOT WHITE either,True,1.0,0.7917963047584271,0.7520694452906577,575.0,100.0,7.0,0.0,0.0,1.0,2.7222222222222223,-2.7222222222222223,1.0,1.0,1.0,0.0,1.0,0.06828193832599119,0.0,5.75,0.23,0.0,12.0,1.0,8.0,12.5,0.762102355330306,1.0,0.0,0.0,0.0,0.0,0.1615,0.0,1.0,1,0.0,0.0,0.9074074074074074,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,5.0,"The old saying ""If it seems too good to be true ... then it probably isn't."" applies here.

The item was NOT WHITE, as described in the listing.

The item was NOT RESPIRONICS brand described in the listing.

I obtained a quick refund agreement from the seller. They stated that this was a listing error and made the implication that it was an Amazon error.

The complaints on this, by purchasers, go back some time, and I hope that whoever is responsible for the error is considerate enough of the customer and vendor/listing services that the mistake is promptly eliminated.","The old saying ""If it seems too good to be true ... then it probably isn't."" applies here.

The item was NOT WHITE, as described in the listing.

The item was NOT RESPIRONICS brand described in the listing.

I obtained a quick refund agreement from the seller. They stated that this was a listing error and made the implication that it was an Amazon error.

The complaints on this, by purchasers, go back some time, and I hope that whoever is responsible for the error is considerate enough of the customer and vendor/listing services that the mistake is promptly eliminated."
B000K10V2Q,Apex Healthcare Products 2 - Enablers Easy Key Turner By Apex Medical,Apex Healthcare Products 2 - Enablers Easy Key Turner By Apex Medical,B000K10V2Q,2016-09-01,ef9d2cb265071a0fc85b57c1dbd408f275a7d81a483cd21bdf0b53105b65ab28,AHWQ27IY67FEMGDWU3GRXPFLHACQ,2016-09-05,One Star,True,1.0,0.8695599430367975,0.6527115498592353,35.0,5.0,0.0,0.0,0.0,1.0,2.7333333333333334,-2.7333333333333334,3.0,2.0,1.0,0.5,0.5,0.034482758620689655,0.0,7.0,0.28,0.0,0.0,0.0,2.0,2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.164,0.0,1.0,1,0.0,0.0,0.9111111111111111,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.28,0.0,4.0,Break very easily.  not recommended,Break very easily.  not recommended
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2014-08-01,c550ed800652fb32b78c2c314c4214a8abc23e1520ffcd7550df572e73429502,AE7AWUB6LQTI5XFIZFSV42O2GJZA,2014-08-09,Relon Jean Nate Deoderizing Silkening Powder,True,5.0,0.6872254687025724,0.7101029701506806,26.0,6.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,4.0,2.0,0.5,0.5,0.0,0.35294117647058826,0.0,4.333333333333333,0.1733333333333333,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30866666666666664,0.0,0.0,1,1.0,1.0,0.18624338624338618,0.0,0.0,1.0,0.5714285714285714,0.0,0.5555555555555556,0.1733333333333333,0.0,3.0,I loved it. I need MORE!!!,I loved it. I need MORE!!!
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2014-08-01,99eefd7678e6fae32d5df6c15bf901ba4ab32c994ccdb0dae9c8e21c0bc70ec5,AFP3SQGHRDQRZRNEJLRNCSHA7UFA,2014-08-28,Large puff for easy coverage.,True,5.0,0.1021122341479223,0.7055249800285488,53.0,9.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,1.0,1.0,1.0,0.0,0.046511627906976744,0.0,5.888888888888889,0.23555555555555557,0.0,0.0,0.0,2.0,4.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.31177777777777776,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.0,1.0,0.5714285714285714,0.0,1.0,0.23555555555555557,0.0,4.0,Smells fresh and light. Large puff for easy coverage.,Smells fresh and light. Large puff for easy coverage.
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2015-03-01,ebe3678b731aa7c1342500dea593ba9d981f264427899d8f09730615d87ab8cb,AGU4BVCXU3SRWUWMLXBCMKPKRTNA,2015-03-02,Tinkie no more-----,True,5.0,0.7110356847006435,0.8833522457187417,40.0,5.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,1.0,1.0,1.0,0.0,0.08333333333333333,1.0,8.0,0.32,0.0,3.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.25,1.0,0.5,0.0,1.0,1.0,0.0,5.0,"No more 'tinkie'----smell me-----

Diane","No more 'tinkie'----smell me-----

Diane"
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2015-03-01,93b079b670a65afe7a3abecd7827a2ad981274e9633f5170077ad047acccd567,AGWFSBAYVW7Y5Y3UU23BK6FF3OEA,2015-03-31,Five Stars,True,5.0,0.6002707085408812,0.7647257481027654,27.0,6.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,2.0,1.0,1.0,0.0,1.0,0.0,4.5,0.18,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.25,1.0,0.5,0.0,1.0,0.18,0.0,4.0,WILL NEVER GO OUT OF STYLE.,WILL NEVER GO OUT OF STYLE.
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2015-03-01,2667e67651c9c5866dd02594da3f94ba7560a2a8146f8b5d0f5758a8657f6d58,AE7BNWOYJUU36M3OO5U5JQFFWGUA,2015-03-23,Five Stars,True,5.0,0.517073114493559,0.7553893220313666,13.0,3.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,1.0,1.0,1.0,0.0,1.0,0.0,4.333333333333333,0.1733333333333333,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30866666666666664,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.25,1.0,0.5,0.0,1.0,0.1733333333333333,0.0,4.0,WIFE LOVES IT,WIFE LOVES IT
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2015-03-01,12c425ab1eb62eaacfaf5b055d74bb62fa6c7e242f92ca2b1f58bfe2ea022995,AFWDJAYV3VF74UPMW3A2MDQSPXTQ,2015-03-23,Five Stars,True,5.0,0.5310589271088167,0.7543295699595589,38.0,8.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,1.0,1.0,1.0,0.0,1.0,0.0,4.75,0.19,0.0,1.5,0.0,2.0,4.0,0.75,1.0,0.0,0.0,0.0,0.0,0.2095,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.25,1.0,0.5,0.0,1.0,0.19,0.0,4.0,"THE POWDER WAS JUST WHAT I WANTED.
CBS","THE POWDER WAS JUST WHAT I WANTED.
CBS"
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2016-10-01,a5dd1680ec80c65fee7901f729abcf3754891dd248773e5d8ade0c6022f98540,AGM6DOWHQFVHNLJ42TMKHQGVFIAQ,2016-10-08,Five Stars,True,5.0,0.8500779400899405,0.8832120268132269,12.0,3.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,4.0,4.0,0.5,0.5,0.0,0.1,0.0,4.0,0.16,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508,1.0,1.0,2,1.0,1.0,0.18624338624338618,0.0,0.3,1.0,0.5,0.0,0.5555555555555556,1.0,0.0,5.0,Just love it,Just love it
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2016-10-01,a5dd1680ec80c65fee7901f729abcf3754891dd248773e5d8ade0c6022f98540,AGM6DOWHQFVHNLJ42TMKHQGVFIAQ,2016-10-08,Five Stars,True,5.0,0.8500779400899405,0.8832120268132269,12.0,3.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,4.0,4.0,0.5,0.5,0.0,0.1,0.0,4.0,0.16,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508,1.0,1.0,2,1.0,1.0,0.18624338624338618,0.0,0.3,1.0,0.5,0.0,0.5555555555555556,1.0,0.0,5.0,Just love it,Just love it
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2016-10-01,9b916aa019655a14a7cc84c97a3a5d74e814632e60e63564e4cffabc9f0e3d40,AFOYLMBQRL2EKJMVUP5JELGIATKQ,2016-10-07,Sweet and fresh,True,5.0,0.21368644426514605,0.7271173216751918,77.0,12.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,1.0,1.0,1.0,0.0,0.06451612903225806,0.0,6.416666666666667,0.25666666666666665,0.0,0.0,0.0,3.0,4.0,0.2041241452319315,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.3,1.0,0.5,0.0,1.0,0.25666666666666665,0.0,4.0,My grandmother used this powder. It's everything I remember. Sweet and fresh.,My grandmother used this powder. It's everything I remember. Sweet and fresh.
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2016-10-01,cc4934e3c030b5bb4164a674d5573b8e2f5867de26582e22f147c8d8bde1864f,AFLFT7JH5UKUL6SJ6KPRZHT333UA,2016-10-13,... Jean Nate products for many years and they never disappoint!,True,5.0,0.1879845523586157,0.7215471324845387,71.0,12.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,2.0,1.0,1.0,0.0,0.05084745762711865,0.0,5.916666666666667,0.2366666666666667,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.18624338624338618,0.0,0.3,1.0,0.5,0.0,1.0,0.2366666666666667,0.0,4.0,Been using Jean Nate products for many years and they never disappoint!,Been using Jean Nate products for many years and they never disappoint!
B000MT1GHA,"Jean Nate Silkening Body Powder, 6 Ounce","Jean Nate Silkening Body Powder, 6 Ounce",B000MT1GHA,2016-10-01,12a9835a0532c33635b88c43cdcc8c6ccf81be54f63f2ec8645bd0dddaaadd83,AEILFTDKTZYIWSV435UCU6VQUMUA,2016-10-13,Love it and will continue to purchase it,True,5.0,0.4057883859505981,0.6608333981966783,86.0,17.0,0.0,0.0,0.0,1.0,0.5587301587301585,0.5587301587301585,5.0,1.0,1.0,1.0,0.0,0.14705882352941177,0.0,5.0588235294117645,0.20235294117647057,1.0,0.0,0.0,2.0,8.5,0.058823529411764705,1.0,1.0,0.0,0.0,0.0,0.06011764705882355,0.0,1.0,1,0.0,1.0,0.18624338624338618,0.0,0.3,1.0,0.5,0.0,1.0,1.0,0.0,4.0,I am OBSESSED with the smell of this powder. Love it and will continue to purchase it.,I am OBSESSED with the smell of this powder. Love it and will continue to purchase it.
B000NIZYIW,"Soft 'N Style Applicator Bottle, 6 oz","Soft 'N Style Applicator Bottle, 6 oz",B000NIZYIW,2018-07-01,028b03a6964e97a73f194bc8f512fa9bb768648b6faab3ed70c51797911f976d,AGXXM37WJ5HT3BQF7TFVCW3VXMKA,2018-07-08,Useless,False,1.0,0.7848713807128922,0.6099621380712892,19.0,4.0,0.0,0.0,0.0,1.0,3.096153846153846,-3.096153846153846,1.0,1.0,1.0,0.0,1.0,0.07142857142857142,0.0,4.75,0.19,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0595,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19,0.0,4.0,Didn’t work for me.,Didn’t work for me.
B000NIZYIW,"Soft 'N Style Applicator Bottle, 6 oz","Soft 'N Style Applicator Bottle, 6 oz",B000NIZYIW,2018-07-01,ef0398eb6124ee5633be72d873ace0bea6f7ca0458a7d188dbc1e668edfd1dcc,AGPYXZKB7ZDOYVEIWKUPWAIYYP6A,2018-07-03,One Star,True,1.0,0.7552324226773018,0.6094565756010636,39.0,9.0,0.0,0.0,0.0,1.0,3.096153846153846,-3.096153846153846,1.0,1.0,1.0,0.0,1.0,0.034482758620689655,0.0,4.333333333333333,0.1733333333333333,0.0,0.0,0.0,2.0,4.5,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.15866666666666665,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1733333333333333,0.0,4.0,The top had a crack in it. so unusable!,The top had a crack in it. so unusable!
B000OV40LA,Thieves Spray - 1 oz by Young Living,Thieves Spray - 1 oz by Young Living,B000OV40LA,2016-02-01,bbc5c9525689b39f4c9be79b65b3239ad9211dcae56154cb1e79d758a8fb250c,AEJMV5IOP6HBIDPMSYVJXVF3YNBA,2016-02-04,Five Stars,True,5.0,0.7617546250585655,0.8853195101249043,21.0,4.0,0.0,0.0,0.0,1.0,0.3542857142857141,0.3542857142857141,3.0,2.0,1.0,0.5,0.5,0.05555555555555555,0.0,5.25,0.21,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105,1.0,1.0,1,1.0,1.0,0.11809523809523803,0.0,0.1,1.0,0.5,0.0,1.0,1.0,0.0,6.0,Love it great product,Love it great product
B000OV40LA,Thieves Spray - 1 oz by Young Living,Thieves Spray - 1 oz by Young Living,B000OV40LA,2016-02-01,3e5b22f28c1cf0c5c6df53fbc34a984f59d714ccc8dbd8a0b07c02d97223c9b2,AHLKU5DSCSIYGUWTGYQCV6F67LVA,2016-02-19,Five Stars,True,5.0,0.38840835267537077,0.7728598828865847,14.0,1.0,0.0,0.0,0.0,1.0,0.3542857142857141,0.3542857142857141,5.0,1.0,1.0,1.0,0.0,0.1,0.0,14.0,0.56,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,1.0,1,1.0,1.0,0.11809523809523803,0.0,0.1,1.0,0.5,0.0,1.0,0.56,0.0,5.0,Awesomness!!!!,Awesomness!!!!
B000OV40LA,Thieves Spray - 1 oz by Young Living,Thieves Spray - 1 oz by Young Living,B000OV40LA,2016-02-01,e5697ba9bb4bca70dc00d53557e88454b13f39aa16cb91ed2904c0879cf9659e,AH3UBKXFHTVBBQHOG4FN4N44DL4Q,2016-02-07,Five Stars,True,5.0,0.326409540841868,0.6292333350365678,71.0,15.0,0.0,0.0,0.0,1.0,0.3542857142857141,0.3542857142857141,5.0,1.0,1.0,1.0,0.0,0.05357142857142857,0.0,4.733333333333333,0.18933333333333333,1.0,0.0,0.0,2.0,7.5,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.2594666666666666,0.0,1.0,1,0.0,1.0,0.11809523809523803,0.0,0.1,1.0,0.5,0.0,1.0,1.0,0.0,4.0,Love it. Feel that I keep the germs att bay and helps a scratchy throat,Love it. Feel that I keep the germs att bay and helps a scratchy throat
B000OV40LA,Thieves Spray - 1 oz by Young Living,Thieves Spray - 1 oz by Young Living,B000OV40LA,2020-03-01,f698a0195d057fc8eac593aeb6cb38a0a5863dee352904d9fbb14f859566263c,AFIZ6LK5QQPMTRBIKX4TDRBAJ3UA,2020-03-10,Great product,True,5.0,0.4453152315149245,0.9604672374372066,13.0,2.0,0.0,0.0,0.0,1.0,0.3542857142857141,0.3542857142857141,5.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.0,6.5,0.26,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513,1.0,1.0,1,1.0,1.0,0.11809523809523803,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.0,7.0,Great product,Great product
B000OV40LA,Thieves Spray - 1 oz by Young Living,Thieves Spray - 1 oz by Young Living,B000OV40LA,2020-03-01,ca41d3cac15bb2ebc5204e9e8d83d656e64a53ebbc7e1d4eda2dc09921d3929a,AHKKXZ7LEPVXOGWDGZJ4XPY3SJ2A,2020-03-27,Gouging during a crisis!,False,1.0,0.6530537928068921,0.6706498237251336,92.0,18.0,1.0,0.0,0.0,1.0,3.645714285714286,-3.645714285714286,1.0,1.0,1.0,0.0,1.0,0.030303030303030304,0.0,5.111111111111111,0.20444444444444443,0.0,0.0,0.0,3.0,6.0,0.6804138174397717,0.0,0.0,0.0,0.0,0.0,0.1602222222222222,0.0,1.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.20444444444444443,0.0,4.0,3 of these cost retail $32 on the young living site.  They just happen to be out.  Terrible!,3 of these cost retail $32 on the young living site.  They just happen to be out.  Terrible!
